,Mean Chronology  (Calibrated BP - 1950) ,Wild Terrestrial Fauna ,Avian Fauna ,Aquatic Fauna,Indet. Bones,Bovids,Cattle (Bos taurus/indicus),Sheep/Goat (Ovis/Capra Indet.),Iron Smelting,Iron Use,Ceramics,coastalforestmosaic,drycoastalwoodedgrassland,drynorthernwoodedgrassland,drysouthernwoodedgrassland,forest/wood/grasslandmosaic,montaneforest,comoros,kenya,madagascar,rwanda,tanzania
1475,2607.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1476,2150.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1477,2215.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1478,1471.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1479,1756.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1480,911.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1481,2340.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1482,1716.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1483,1769.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1484,1163.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1485,1238.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1486,1436.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1487,1180.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1488,1182.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1489,1607.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1490,1173.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1491,816.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1492,837.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1493,856.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1494,856.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1495,863.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1496,1872.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1497,1170.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1498,2053.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1499,1120.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1500,1645.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1501,1947.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1502,1118.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1503,2530.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1504,1506.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1505,1082.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1506,1248.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1507,1591.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1508,1788.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1509,3001.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1510,5613.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1511,5690.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1512,656.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1513,1079.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1514,1090.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1515,528.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1516,217.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1517,591.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1518,214.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1519,1230.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1520,1233.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1521,718.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1522,1229.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1523,1243.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1524,1330.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1525,1413.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1526,1490.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1527,1490.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1528,1504.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1529,1559.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1530,1646.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1531,1657.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1532,1666.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1533,1792.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1534,2526.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1535,2585.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1536,1457.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1537,1457.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1538,1695.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1539,1668.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1540,6148.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1541,1359.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1542,1453.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1543,1799.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1544,1473.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1545,2706.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1546,1171.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1547,1371.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1548,812.5,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1549,292.5,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1550,1878.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1551,1716.5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1552,1968.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1553,1242.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1554,1110.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1555,2115.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1556,1896.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1557,1490.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1558,216.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1559,1134.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1560,1245.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1561,1412.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1562,1489.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1563,1744.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1564,1881.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1565,1916.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1566,2239.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1567,1917.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1568,2164.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1569,1188.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1570,1161.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1571,1970.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1572,1239.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1573,1142.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1574,1212.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1575,577.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1576,1034.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1577,1870.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1578,1560.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1579,4169.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1580,4930.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1581,2919.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1582,1110.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1583,3679.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1584,3330.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1585,2439.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1586,797.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1587,494.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1588,471.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1589,4523.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1590,4037.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1591,2441.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1592,1050.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1593,1535.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1594,1692.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1595,1714.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1596,2234.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1597,873.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1598,1264.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1599,2427.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1600,5361.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1601,2965.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1602,5447.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1603,2891.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1604,1317.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1605,5253.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1606,1172.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1607,2156.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1608,5147.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1609,5251.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1610,5451.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1611,4285.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1612,5592.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1613,1846.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1614,1353.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1615,1200.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1616,1612.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1617,3658.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1618,2222.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1619,2245.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1620,1175.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1621,1485.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1622,524.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1623,5068.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1624,1390.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1625,5181.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1626,1096.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1627,2355.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1628,2382.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1629,1124.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1630,2148.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1631,1741.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1632,1411.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1633,1318.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1634,1000.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1635,700.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1636,296.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1637,222.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1638,417.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1639,391.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1640,911.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1641,5061.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1642,1797.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1643,2092.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1644,924.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1645,1205.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1646,1164.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1647,1864.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1648,1979.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1649,1685.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1650,1818.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1651,1633.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1652,2206.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1653,614.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1654,637.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1655,855.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1656,1238.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1657,1347.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1658,1617.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1659,3634.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1660,2422.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1661,218.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1662,224.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1663,230.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1664,3103.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1665,3983.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1666,5279.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1667,151.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1668,2251.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1669,4652.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1670,2120.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1671,5090.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1672,1442.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1673,1360.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1674,2162.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1675,1954.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1676,2152.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1677,195.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1678,141.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1679,852.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1680,356.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1681,2053.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1682,818.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1683,1189.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1684,1794.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1685,4445.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1686,1562.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1687,1684.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1688,1730.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1689,1813.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1690,1938.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1691,2241.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1692,2414.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1693,2545.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1694,2852.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1695,1088.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1696,1085.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1697,1010.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1698,1081.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1699,1008.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1700,1071.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1701,2785.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1702,2696.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1703,2527.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1704,2856.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1705,2783.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1706,2805.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1707,2804.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1708,2532.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1709,2798.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1710,2523.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1711,2529.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1712,2805.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1713,1077.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1714,1365.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1715,1367.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1716,2937.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1717,2423.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1718,4403.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1719,1450.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1720,3424.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1721,4553.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1722,4634.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1723,1360.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1724,1451.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1725,1324.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1726,2250.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1727,1517.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1728,1654.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1729,1262.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1730,1614.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1731,721.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1732,793.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1733,298.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1734,1240.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1735,1261.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1736,3159.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1737,5183.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1738,409.0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1739,380.0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1740,1900.0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1741,630.0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1742,485.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1743,190.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1744,175.0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1745,430.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1746,345.0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1747,230.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1748,250.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1749,341.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1750,260.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
